Accession,Title,"Sample Type",Taxonomy,Channels,Platform,Series,"Supplementary Types","Supplementary Links","SRA Accession",Contact,"Release Date"
GSM1434313,old_C57BL6_MPP_190,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650518,SRX650518,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434314,old_C57BL6_MPP_191,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650519,SRX650519,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434315,old_C57BL6_MPP_192,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650520,SRX650520,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434316,old_C57BL6_LTHSC_biol_replicate_1,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650521,SRX650521,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434317,old_C57BL6_LTHSC_biol_replicate_2,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650522,SRX650522,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434318,old_C57BL6_LTHSC_biol_replicate_3,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650523,SRX650523,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434319,old_C57BL6_LTHSC_biol_replicate_4,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650524,SRX650524,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434320,old_C57BL6_LTHSC_biol_replicate_5,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650525,SRX650525,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434321,old_C57BL6_LTHSC_biol_replicate_6,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650526,SRX650526,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434322,old_C57BL6_LTHSC_biol_replicate_7,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650527,SRX650527,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434323,old_C57BL6_LTHSC_biol_replicate_8,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650528,SRX650528,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434324,old_C57BL6_LTHSC_biol_replicate_9,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650529,SRX650529,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434325,old_C57BL6_LTHSC_biol_replicate_10,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650530,SRX650530,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434326,old_C57BL6_LTHSC_biol_replicate_11,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650531,SRX650531,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434327,old_C57BL6_LTHSC_biol_replicate_12,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650532,SRX650532,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434328,old_C57BL6_LTHSC_biol_replicate_13,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650533,SRX650533,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434329,old_C57BL6_LTHSC_biol_replicate_14,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650534,SRX650534,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434330,old_C57BL6_LTHSC_biol_replicate_15,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650535,SRX650535,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434331,old_C57BL6_LTHSC_biol_replicate_16,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650536,SRX650536,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434332,old_C57BL6_LTHSC_biol_replicate_17,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650537,SRX650537,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434333,old_C57BL6_LTHSC_biol_replicate_18,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650538,SRX650538,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434334,old_C57BL6_LTHSC_biol_replicate_19,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650539,SRX650539,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434335,old_C57BL6_LTHSC_biol_replicate_20,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650540,SRX650540,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434336,old_C57BL6_LTHSC_biol_replicate_21,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650541,SRX650541,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434337,old_C57BL6_LTHSC_biol_replicate_22,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650542,SRX650542,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434338,old_C57BL6_LTHSC_biol_replicate_23,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650543,SRX650543,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434339,old_C57BL6_LTHSC_biol_replicate_24,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650544,SRX650544,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434340,old_C57BL6_LTHSC_biol_replicate_25,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650545,SRX650545,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434341,old_C57BL6_LTHSC_biol_replicate_26,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650546,SRX650546,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434342,old_C57BL6_LTHSC_biol_replicate_27,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650547,SRX650547,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434343,old_C57BL6_LTHSC_biol_replicate_28,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650548,SRX650548,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434344,old_C57BL6_LTHSC_biol_replicate_29,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650549,SRX650549,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434345,old_C57BL6_LTHSC_biol_replicate_30,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650550,SRX650550,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434346,old_C57BL6_LTHSC_biol_replicate_31,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650551,SRX650551,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434347,old_C57BL6_LTHSC_biol_replicate_32,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650552,SRX650552,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434348,old_C57BL6_LTHSC_biol_replicate_33,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650553,SRX650553,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434349,old_C57BL6_LTHSC_biol_replicate_34,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650554,SRX650554,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434350,old_C57BL6_LTHSC_biol_replicate_35,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650555,SRX650555,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434351,old_C57BL6_LTHSC_biol_replicate_36,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650556,SRX650556,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434352,old_C57BL6_LTHSC_biol_replicate_37,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650557,SRX650557,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434353,old_C57BL6_LTHSC_biol_replicate_38,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650558,SRX650558,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434354,old_C57BL6_LTHSC_biol_replicate_39,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650559,SRX650559,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434355,old_C57BL6_LTHSC_biol_replicate_40,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650560,SRX650560,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434356,old_C57BL6_LTHSC_biol_replicate_41,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650561,SRX650561,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434357,old_C57BL6_LTHSC_biol_replicate_42,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650562,SRX650562,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434358,old_C57BL6_LTHSC_biol_replicate_43,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650563,SRX650563,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434359,old_C57BL6_LTHSC_biol_replicate_44,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650564,SRX650564,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434360,old_C57BL6_LTHSC_biol_replicate_45,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650565,SRX650565,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434361,old_C57BL6_LTHSC_biol_replicate_46,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650566,SRX650566,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434362,old_C57BL6_LTHSC_biol_replicate_47,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650567,SRX650567,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434363,old_C57BL6_LTHSC_biol_replicate_48,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650568,SRX650568,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434364,old_C57BL6_LTHSC_biol_replicate_49,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650569,SRX650569,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434365,old_C57BL6_LTHSC_biol_replicate_50,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650570,SRX650570,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434366,old_C57BL6_LTHSC_biol_replicate_51,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650571,SRX650571,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434367,old_C57BL6_LTHSC_biol_replicate_52,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650572,SRX650572,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434368,old_C57BL6_LTHSC_biol_replicate_53,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650573,SRX650573,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434369,old_C57BL6_LTHSC_biol_replicate_54,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650574,SRX650574,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434370,old_C57BL6_LTHSC_biol_replicate_55,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650575,SRX650575,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434371,old_C57BL6_LTHSC_biol_replicate_56,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650576,SRX650576,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434372,old_C57BL6_LTHSC_biol_replicate_57,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650577,SRX650577,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434373,old_C57BL6_LTHSC_biol_replicate_58,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650578,SRX650578,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434374,old_C57BL6_LTHSC_biol_replicate_59,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650579,SRX650579,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434375,old_C57BL6_LTHSC_biol_replicate_60,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650580,SRX650580,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434376,old_C57BL6_LTHSC_biol_replicate_61,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650581,SRX650581,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434377,old_C57BL6_LTHSC_biol_replicate_62,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650582,SRX650582,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434378,old_C57BL6_LTHSC_biol_replicate_63,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650583,SRX650583,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434379,old_C57BL6_LTHSC_biol_replicate_64,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650584,SRX650584,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434380,old_C57BL6_LTHSC_biol_replicate_65,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650585,SRX650585,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434381,old_C57BL6_LTHSC_biol_replicate_66,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650586,SRX650586,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434382,old_C57BL6_LTHSC_biol_replicate_67,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650587,SRX650587,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434383,old_C57BL6_LTHSC_biol_replicate_68,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650588,SRX650588,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434384,old_C57BL6_LTHSC_biol_replicate_69,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650589,SRX650589,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434385,old_C57BL6_LTHSC_biol_replicate_70,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650590,SRX650590,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434386,old_C57BL6_LTHSC_biol_replicate_71,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650591,SRX650591,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434387,old_C57BL6_LTHSC_biol_replicate_72,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650592,SRX650592,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434388,old_C57BL6_LTHSC_biol_replicate_73,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650593,SRX650593,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434389,old_C57BL6_LTHSC_biol_replicate_74,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650594,SRX650594,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434390,old_C57BL6_LTHSC_biol_replicate_75,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650595,SRX650595,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434391,old_C57BL6_LTHSC_biol_replicate_76,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650596,SRX650596,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434392,old_C57BL6_LTHSC_biol_replicate_77,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650597,SRX650597,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434393,old_C57BL6_LTHSC_biol_replicate_78,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650598,SRX650598,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434394,old_C57BL6_LTHSC_biol_replicate_79,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650599,SRX650599,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434395,old_C57BL6_LTHSC_biol_replicate_80,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650600,SRX650600,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434396,old_C57BL6_LTHSC_biol_replicate_81,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650601,SRX650601,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434397,old_C57BL6_LTHSC_biol_replicate_82,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650602,SRX650602,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434398,old_C57BL6_LTHSC_biol_replicate_83,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650603,SRX650603,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434399,old_C57BL6_LTHSC_biol_replicate_84,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650604,SRX650604,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434400,old_C57BL6_LTHSC_biol_replicate_85,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650605,SRX650605,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434401,old_C57BL6_LTHSC_biol_replicate_86,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650606,SRX650606,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434402,old_C57BL6_LTHSC_biol_replicate_87,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650607,SRX650607,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434403,old_C57BL6_LTHSC_biol_replicate_88,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650608,SRX650608,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434404,old_C57BL6_LTHSC_biol_replicate_89,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650609,SRX650609,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434405,old_C57BL6_LTHSC_biol_replicate_90,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650610,SRX650610,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434406,old_C57BL6_LTHSC_biol_replicate_91,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650611,SRX650611,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434407,old_C57BL6_LTHSC_biol_replicate_92,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650612,SRX650612,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434408,old_C57BL6_LTHSC_biol_replicate_93,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650613,SRX650613,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434409,old_C57BL6_LTHSC_biol_replicate_94,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650614,SRX650614,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434410,old_C57BL6_LTHSC_biol_replicate_95,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650615,SRX650615,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434411,old_C57BL6_LTHSC_biol_replicate_96,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650616,SRX650616,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434412,old_C57BL6_LTHSC_biol_replicate_97,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650617,SRX650617,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434413,old_C57BL6_LTHSC_biol_replicate_98,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650618,SRX650618,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434414,old_C57BL6_LTHSC_biol_replicate_99,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650619,SRX650619,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1434415,old_C57BL6_LTHSC_biol_replicate_100,SRA,"Mus musculus",1,GPL17021,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX650620,SRX650620,"Monika Sylwia Kowalczyk","Sep 30, 2015"
